uuid	filename	md5	barcode	disease	project
420923d6-e55f-4de8-bd75-492778d18785	TRIAL_p_TCGA_191_193_SNP_N_GenomeWideSNP_6_G12_932458.nocnv_grch38.seg.v2.txt	17e15f631728e34de2030de8bebf4e98	TCGA-EM-A2OX-10A-01D-A201-01	THCA	TCGA
4209b78d-ae08-4678-8379-1de3b3d4adc8	WITED_p_TCGA_b161_171_SNP_N_GenomeWideSNP_6_G03_844924.nocnv_grch38.seg.v2.txt	c56321aaf813c0fbb0816c74f19d955f	TCGA-EM-A2CQ-10A-01D-A17S-01	THCA	TCGA
420edbf0-aa9c-4049-b221-8b38569b4f38	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_A09_397028.nocnv_grch38.seg.v2.txt	7681f3a2e4194fc0ba5eb79a28e4c94f	TCGA-13-0760-10A-01D-0356-01	OV	TCGA
421536c8-f773-4ba5-9251-aac38ef5fb1d	WHIPS_p_1TCGA_220_235_N_GenomeWideSNP_6_G10_1231014.nocnv_grch38.seg.v2.txt	573b8045529755c115fb9c11c7d2df1b	TCGA-FD-A3SP-10A-01D-A22Y-01	BLCA	TCGA
42170f4c-8996-4e02-992c-4ff28389f3e7	DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_F04_1361104.nocnv_grch38.seg.v2.txt	5fc2f63280152bec8fc874fa87253eaa	TCGA-G3-A5SK-01A-11D-A27H-01	LIHC	TCGA
4217ff5d-fa4c-4a60-ac26-4a768dbf6160	YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_F02_764094.nocnv_grch38.seg.v2.txt	65afc5be210bf858136a4168259ead7c	TCGA-BQ-5891-11A-01D-1588-01	KIRP	TCGA
421974f3-5ede-49f6-85c5-60ff1e8b76a0	FERLY_p_TCGA_batch_283_N_GenomeWideSNP_6_G12_1346924.nocnv_grch38.seg.v2.txt	0ebc76284b13bd5c0fb4bd055dc12758	TCGA-NC-A5HF-01A-11D-A26L-01	LUSC	TCGA
421a1377-ef5d-4fba-b55c-f232913cc596	BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_H01_1039682.nocnv_grch38.seg.v2.txt	a30f8a102f3e169710803e1164c2b48c	TCGA-EM-A3AP-10A-01D-A20A-01	THCA	TCGA
421e3072-94e6-485d-991a-c412e31019d8	SHUNS_p_TCGAb_388_389_NSP_GenomeWideSNP_6_D12_1464494.nocnv_grch38.seg.v2.txt	e30d43af0f22d9e84e7f4e98e1912fd2	TCGA-DA-A95Y-10A-01D-A374-01	SKCM	TCGA
421fb031-b242-459d-b6f2-0539a8372583	STALL_p_TCGA_b116_126_SNP_N_GenomeWideSNP_6_G06_781550.nocnv_grch38.seg.v2.txt	342f551c5753e14d16e1fae1f00067ac	TCGA-DJ-A1QD-01A-11D-A14V-01	THCA	TCGA
4224aaf2-ab54-4bc9-b2df-710418e68fa7	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_A05_697702.nocnv_grch38.seg.v2.txt	a07dd91bd12845b8ffaa72a59031074b	TCGA-CJ-4635-01A-02D-1302-01	KIRC	TCGA
4224eeeb-a67d-4773-bd2a-f8c3ef3cc226	YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_A05_1306124.nocnv_grch38.seg.v2.txt	87cfb78313bc8c632a56fac7177fb233	TCGA-DX-A1KZ-10A-01D-A24M-01	SARC	TCGA
42258e42-728e-43af-8413-137e79505c4f	YAPOK_p_TCGAb_432_433_NSP_GenomeWideSNP_6_G04_1537458.nocnv_grch38.seg.v2.txt	d0a5e1cefd8c0d9639e05b1e7790727a	TCGA-XF-A9SM-10A-01D-A42G-01	BLCA	TCGA
4227d6f3-2253-4444-b350-b231de5176bf	PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_D12_932532.nocnv_grch38.seg.v2.txt	5038f32d7af5f34216f18cf79f025238	TCGA-43-7658-11A-01D-2121-01	LUSC	TCGA
4229b3ce-759c-49ce-b24a-1823bf9a6fd8	SHUNT_p_TCGA_sigwga_Affx_Sty_GenomeWideSNP_6_E01_228698.nocnv_grch38.seg.v2.txt	033f3ddf1fc1aa4250e2c922999fe374	TCGA-06-0166-01A-01G-0289-01	GBM	TCGA
422a4624-0487-49a8-a305-39253f68219f	INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_C07_1377624.nocnv_grch38.seg.v2.txt	156a81fff5c869bd26be6dcda8600eef	TCGA-KV-A74V-01A-11D-A33P-01	KIRP	TCGA
422a78b5-f0d8-495f-9819-de448d5ad359	COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_F01_955680.nocnv_grch38.seg.v2.txt	060481558a56fecc99f49958b220e6e2	TCGA-ER-A3ET-10A-01D-A20B-01	SKCM	TCGA
422c1564-33ee-4678-a33c-46c3842ce587	LOLLS_p_TCGASNP_223_225_N_GenomeWideSNP_6_B05_1151970.nocnv_grch38.seg.v2.txt	9074f4a728cce36bff65e66b91cbc195	TCGA-EM-A3O8-01A-11D-A21Y-01	THCA	TCGA
422d6acb-057f-4af7-8f1f-5b2ec2aa5623	SLUNK_p_TCGAb_425_NSP_GenomeWideSNP_6_G05_1513358.nocnv_grch38.seg.v2.txt	3690010863ea925c6ce3f47a98c406ae	TCGA-DD-AADO-01A-11D-A40Q-01	LIHC	TCGA
4231b3f9-ccae-4eb4-87a7-cef5d262407b	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_A06_429558.nocnv_grch38.seg.v2.txt	eec16ced1fc5c1c4ab390fe04d45f1d1	TCGA-14-0871-01A-01D-0384-01	GBM	TCGA
423210a0-717d-4101-a0c4-508937e9ebfd	WAGER_p_TCGA_282_284_285_286_N_GenomeWideSNP_6_E07_1359010.nocnv_grch38.seg.v2.txt	d72370d64193f8ad8ed8fbb818f89d94	TCGA-KK-A59Z-01A-12D-A26L-01	PRAD	TCGA
42332625-def3-44b6-b13b-c7e99abae344	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_B02_913976.nocnv_grch38.seg.v2.txt	200ae10e56c1618887b9ddcd86bcb8f7	TCGA-CV-7424-11A-01D-2077-01	HNSC	TCGA
4236e2b6-cab4-44ff-9507-f7ea60a6533e	ACOLD_p_TCGA_Batch17_SNP_N_GenomeWideSNP_6_D07_466154.nocnv_grch38.seg.v2.txt	0569dbd77107e9164f694dca81fbf4b6	TCGA-24-1544-10A-01D-0533-01	OV	TCGA
4239380d-690f-424b-9d4f-725b6e18b3a1	CACTI_p_TCGAb_392_393_394_NSP_GenomeWideSNP_6_E09_1474022.nocnv_grch38.seg.v2.txt	9f9b498089de9c37fa3f6ffbaa613f1f	TCGA-WE-AAA0-10A-01D-A38I-01	SKCM	TCGA
423d7604-79d7-4c45-843e-9a2f2b199fb2	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_C05_1361856.nocnv_grch38.seg.v2.txt	de1fce64bf69e8250f1f285caf05eda0	TCGA-CN-A63Y-01A-11D-A30D-01	HNSC	TCGA
4241a11d-c29c-41c5-8dae-526018373c7a	MAZES_p_TCGAb_427_NSP_GenomeWideSNP_6_B07_1521668.nocnv_grch38.seg.v2.txt	6d87f1d273743634df0823343e348cc4	TCGA-VQ-A928-01A-11D-A40Z-01	STAD	TCGA
424299e0-233e-4768-8734-a877aa8a5fbc	TIMES_p_TCGAb_430_NSP_GenomeWideSNP_6_H09_1537822.nocnv_grch38.seg.v2.txt	e209450bc347fa1cc63f9880f555845f	TCGA-2G-AAH4-01A-12D-A42X-01	TGCT	TCGA
424ab633-7e0d-4613-8290-bca7f673b200	WITED_p_TCGA_b161_171_SNP_N_GenomeWideSNP_6_E07_844906.nocnv_grch38.seg.v2.txt	9f4c0ee161329971694d212b8949f553	TCGA-EM-A2CT-10A-01D-A17S-01	THCA	TCGA
425d081f-f89b-46c7-bdfe-5958b5df6c91	WANED_p_TCGAb_113_420_NSP_GenomeWideSNP_6_A06_1524210.nocnv_grch38.seg.v2.txt	73b8780fd042afe967f9332b78bb52c5	TCGA-UC-A7PG-01A-11D-A42N-01	CESC	TCGA
425df6d9-43ab-49fe-9bb1-3c91d9059b17	CUTES_p_TCGA_172_176_178_SNP_N_GenomeWideSNP_6_G10_863502.nocnv_grch38.seg.v2.txt	d4776ef6bcbc949e48a9978c9ac78ba6	TCGA-DF-A2KS-10A-01D-A18N-01	UCEC	TCGA
425f5bc4-651f-482d-9d54-ff3c82752538	GRIPS_p_TCGA_b116_SNP_N_GenomeWideSNP_6_B03_781450.nocnv_grch38.seg.v2.txt	fe8555eef08f63a22a4d1adb2e81217c	TCGA-G4-6293-10A-01D-1717-01	COAD	TCGA
425fc7f4-f164-4ead-b0ee-595c652c3c49	QUANT_p_TCGA_Batch12_AFFX_GenomeWideSNP_6_F01_437760.nocnv_grch38.seg.v2.txt	8a94590ef68944239f784ef53de4e31a	TCGA-23-1023-01A-03D-0428-01	OV	TCGA
4261f051-8b28-422d-90b3-6b4edb8e90fd	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_B11_680024.nocnv_grch38.seg.v2.txt	7ced273bbe6cdeaa84d9112f6f613f32	TCGA-AK-3429-01A-01D-1185-01	KIRC	TCGA
4263c3b9-d889-4775-8449-337000b71e4a	SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_A08_1244660.nocnv_grch38.seg.v2.txt	a2f6f50445fe58c19438943e385652d9	TCGA-DG-A2KH-01A-21D-A22W-01	CESC	TCGA
42657d94-e50b-4a5d-8a7b-71a8e9e18007	FORUM_p_TCGAb_366_P02_NSP_GenomeWideSNP_6_F07_1390904.nocnv_grch38.seg.v2.txt	c0d8e7b5bbd731b8685ba41b525fc84b	TCGA-S7-A7WM-10A-01D-A35F-01	PCPG	TCGA
4266b0b8-a0d2-4795-8d4b-d596216e16fa	LOLLS_p_TCGASNP_223_225_N_GenomeWideSNP_6_E08_1151996.nocnv_grch38.seg.v2.txt	cd4c1883157e61956c1c83a56d0f23b2	TCGA-EM-A3O8-10A-01D-A21Y-01	THCA	TCGA
42692ffd-6926-4e1c-af27-5e6d94c5a10d	SERVO_p_TCGA_157_158_159_SNP_N_GenomeWideSNP_6_E05_831308.nocnv_grch38.seg.v2.txt	6ec5e9c496378c2acbfae2ade87d3480	TCGA-F4-6856-10A-01D-1923-01	COAD	TCGA
42699095-463c-4c86-bd20-a8a4ba0b6312	SNAKE_p_TCGAb_429_NSP_GenomeWideSNP_6_C05_1521032.nocnv_grch38.seg.v2.txt	c3bc5a1a0e49ce754c1b385edd50e593	TCGA-V1-A9OY-01A-11D-A41J-01	PRAD	TCGA
426c195c-bfe1-486f-8763-ada191c4e70d	STALL_p_TCGA_b116_126_SNP_N_GenomeWideSNP_6_G05_781666.nocnv_grch38.seg.v2.txt	ea0e0695448be8ea1f8d922943b6a813	TCGA-EM-A1YB-10A-01D-A14V-01	THCA	TCGA
4273169b-d7ad-40f2-be01-a16f22171ea8	FORUM_p_TCGAb_366_P02_NSP_GenomeWideSNP_6_H06_1390872.nocnv_grch38.seg.v2.txt	473cc69aba623181840513f154913247	TCGA-QR-A70C-01A-21D-A35C-01	PCPG	TCGA
4274cb54-7f36-4a08-bdc5-44a43d27b8d5	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_F08_778032.nocnv_grch38.seg.v2.txt	1d2cf20fdfe1b9402fe9b7a66f1476c1	TCGA-E9-A1N8-01A-11D-A141-01	BRCA	TCGA
42777271-8423-43e4-9a47-c10d692d286e	IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G05_808452.nocnv_grch38.seg.v2.txt	8c903755ac7b89e265d7915d2754514f	TCGA-50-6590-11A-01D-1854-01	LUAD	TCGA
427d1c37-f9dd-469f-b400-d934fec37101	CENTS_p_TCGASNP_212_216_217_N_GenomeWideSNP_6_C06_1039434.nocnv_grch38.seg.v2.txt	e09ab7dafa9711c49f75db96ec634f87	TCGA-GI-A2C9-11A-22D-A21P-01	BRCA	TCGA
4283778d-c5de-41cb-b849-faeec2228b49	CLADE_p_TCGASNP_184_195_N_GenomeWideSNP_6_F01_1039858.nocnv_grch38.seg.v2.txt	37e55bd348b4eba0826b301857393353	TCGA-EJ-7785-10A-01D-2112-01	PRAD	TCGA
42874eac-532e-4494-98a3-9b51adb97084	XENIA_p_3TCGA_220_N_GenomeWideSNP_6_A02_1231298.nocnv_grch38.seg.v2.txt	7ddfcec0a2e91835bc9e97f71524e275	TCGA-BR-8371-10A-01D-2339-01	STAD	TCGA
4287a38f-1393-452f-8b1f-97f0eb55772f	SNAKE_p_TCGAb_429_NSP_GenomeWideSNP_6_B09_1521084.nocnv_grch38.seg.v2.txt	390d44ed78e729910d76e1ab41d3bc85	TCGA-J4-AATZ-01A-11D-A41J-01	PRAD	TCGA
428e2d40-d7e5-4853-aaf2-c3b30d372684	FIELD_p_5TCGA_250_N_GenomeWideSNP_6_A11_1231784.nocnv_grch38.seg.v2.txt	38827f8017a21da59c6998cbca381892	TCGA-E8-A434-10A-01D-A23J-01	THCA	TCGA
429104a9-1b01-4ded-a8a3-38238033a045	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_A11_730558.nocnv_grch38.seg.v2.txt	e5611420bfb40e0b76f444fa8e747c16	TCGA-B0-5107-11A-01D-1417-01	KIRC	TCGA
4294a424-c4b7-4e0d-aa49-2cde89895290	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_A07_831580.nocnv_grch38.seg.v2.txt	b7f7cd0cfc7a31d43b983028f5ca08ae	TCGA-CV-6953-10A-01D-1910-01	HNSC	TCGA
429a80ea-7ddc-423c-82a9-c83fba5e5557	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_D01_1361962.nocnv_grch38.seg.v2.txt	5210da2927dbf99b697130955c6323bf	TCGA-CQ-7071-01A-12D-A30D-01	HNSC	TCGA
42ab47a6-b3a6-4498-aa12-c9075e9d5a71	CLADE_p_TCGASNP_184_195_N_GenomeWideSNP_6_D08_1039890.nocnv_grch38.seg.v2.txt	d232ddbefc11bfab47b393ef6719fcaa	TCGA-EJ-7792-10A-01D-2113-01	PRAD	TCGA
42ab856f-4df8-4f77-912f-f9dbd33fb0ae	CHILE_p_TCGASNP_230_231_FFPE_N_GenomeWideSNP_6_E10_1147984.nocnv_grch38.seg.v2.txt	e6e9921b6c6c31b6d1df59f20501a380	TCGA-IM-A3U3-10A-01D-A22C-01	THCA	TCGA
42ad7015-7697-42a1-bccd-2c994a0dee4a	DLP_REDO_FROM_ASPER_B08.nocnv_grch38.seg.v2.txt	30e4bb57bae2a0c5632f8d5c22f9bf44	TCGA-QH-A65V-10A-01D-A323-01	LGG	TCGA
42b8a566-c8c4-45d2-8bc3-d3dd249b9f77	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_F11_1361930.nocnv_grch38.seg.v2.txt	dd2ff51bccc0ae219b23e531cf05bfdb	TCGA-MT-A67F-01A-11D-A30D-01	HNSC	TCGA
42bf918c-ff82-42dc-825b-d98d94ca33ac	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_B10_571308.nocnv_grch38.seg.v2.txt	a6e503f032ac1b351c734273782280e9	TCGA-28-2502-01B-01D-0784-01	GBM	TCGA
42c0284f-9fcc-45d1-8c54-16394497e19e	TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_E09_808982.nocnv_grch38.seg.v2.txt	6cd70368fdf4c5401d412d687366bbbb	TCGA-D1-A1O0-01A-11D-A17C-01	UCEC	TCGA
42c092f4-f4e6-435f-a6b4-ccc97247c03d	FIELD_p_5TCGA_250_N_GenomeWideSNP_6_H05_1231756.nocnv_grch38.seg.v2.txt	b3e552e9ecadb68c665c670abec72f33	TCGA-DJ-A3VF-01A-11D-A23L-01	THCA	TCGA
42c79980-0aa7-4c44-8ec9-e06235937a9c	CUTES_p_TCGA_172_176_178_SNP_N_GenomeWideSNP_6_G04_863596.nocnv_grch38.seg.v2.txt	a680d00ed0db2e4fe494ea5746540b95	TCGA-DE-A2OL-10A-01D-A18E-01	THCA	TCGA
42c9b617-d716-48e7-bbd5-990e96084a68	AMAZE_p_TCGASNP_b86_87_88_N_GenomeWideSNP_6_E08_735534.nocnv_grch38.seg.v2.txt	ec0cff3b41fe00ad79c2b618fd8ddd5f	TCGA-DR-A0ZM-01A-12D-A10T-01	CESC	TCGA
42cfd9d7-1fb5-49c9-ad7d-8d0d3e3dffdd	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_D04_863404.nocnv_grch38.seg.v2.txt	e8c953f66d437e4a1f7dee2a87506177	TCGA-CR-7365-01A-11D-2010-01	HNSC	TCGA
42d34e50-c8fa-4ac6-9754-94bf1113b357	GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_D06_1361710.nocnv_grch38.seg.v2.txt	631749680c7d5e0406f662f45a3480a1	TCGA-OR-A5JH-01A-11D-A309-01	ACC	TCGA
42d47dda-be90-4d04-a14b-39a214eb787c	ALANG_p_TCGA_180_SNP_1N_GenomeWideSNP_6_C06_895996.nocnv_grch38.seg.v2.txt	f32762eea5efc374cd308535cc432ed3	TCGA-D9-A1X3-10A-01D-A193-01	SKCM	TCGA
42dbbd46-be0a-4920-a03a-297dd0e7dcb1	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_E01_1344400.nocnv_grch38.seg.v2.txt	e67a4b2b5286c9167356f274f85f3007	TCGA-N7-A4Y8-01A-11D-A28Q-01	UCS	TCGA
42e0d1e4-5ed0-4ecd-953a-0f78d864a478	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_D05_680036.nocnv_grch38.seg.v2.txt	8d4a3d306e1184db62a6ae19c5436e4a	TCGA-AK-3451-01A-02D-1185-01	KIRC	TCGA
42e62ead-41d6-49ac-bf37-64978c11aeb9	AMAZE_p_TCGASNP_b86_87_88_N_GenomeWideSNP_6_B02_735394.nocnv_grch38.seg.v2.txt	b1017cae57a5651c2d46d4bc7d3600a6	TCGA-BT-A0S7-10A-01D-A10T-01	BLCA	TCGA
42ea5de9-85e9-4734-9eb8-012c84d58f6b	TOPOS_p_TCGAb_352_353_84_86_NSP_GenomeWideSNP_6_G02_1376624.nocnv_grch38.seg.v2.txt	b10dc4e8930d6faca97a9374f6d87a1f	TCGA-MQ-A6BQ-10A-01D-A34B-01	MESO	TCGA
42eacf87-e962-4b33-859e-29944271e335	BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D03_1344830.nocnv_grch38.seg.v2.txt	e9ef08fd1c815fa39417b4e534c684f1	TCGA-AC-A5XS-10A-01D-A29M-01	BRCA	TCGA
42ec2565-0932-46fe-a135-f52bc67b86df	BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D12_1537888.nocnv_grch38.seg.v2.txt	faa805a4d71cc371d495ebe184449562	TCGA-ZC-AAAF-10A-01D-A42A-01	THYM	TCGA
42ecb820-7a3e-43ad-8568-5c386903c234	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G10_730994.nocnv_grch38.seg.v2.txt	9ef512d957593929df2f563f4a0bed00	TCGA-A2-A0YE-01A-11D-A107-01	BRCA	TCGA
42ed5795-68ff-4bab-ad83-ea35c04eb244	BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_F03_1348580.nocnv_grch38.seg.v2.txt	f8aed667f6699e6faab74ff5d7225c47	TCGA-OR-A5JQ-01A-11D-A29H-01	ACC	TCGA
42ee7f11-d33b-4871-8e04-0c24d7998bb3	SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_F06_1365106.nocnv_grch38.seg.v2.txt	b9bcec1a807816873f201ff7322d5766	TCGA-HF-A5NB-01A-11D-A31K-01	STAD	TCGA
42ef2dcd-00d4-45fd-91c9-c08612743112	TCGA_AB_2911_11A_01D_0756_21.nocnv_grch38.seg.v2.txt	e3425f8211d540e38d3d39b50c664eca	TCGA-AB-2911-11A-01D-0756-21	LAML	TCGA
42ef7af8-45a2-4865-aef0-2569ff180dd0	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_B01_1344432.nocnv_grch38.seg.v2.txt	a3f5a7bce0a8b416cb94999b932c576b	TCGA-N7-A4Y8-10A-01D-A28T-01	UCS	TCGA
42f10d55-a593-4f6a-adce-ce9e8ee2f297	TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_F09_1513288.nocnv_grch38.seg.v2.txt	e8d63aea0c9f97e4f7170392ccadc11e	TCGA-AC-A4ZE-01A-11D-A41E-01	BRCA	TCGA
42f818e5-831d-44b0-a1f7-6596732f33ba	FERLY_p_TCGA_batch_283_N_GenomeWideSNP_6_C09_1346926.nocnv_grch38.seg.v2.txt	0334f3213b3d87f089ecd9b3c9560952	TCGA-85-A512-01A-11D-A26L-01	LUSC	TCGA
42f903af-f329-4f9a-a09d-f44122023cd0	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G11_697678.nocnv_grch38.seg.v2.txt	030fc983ea2a5fd63f1fce868d575a33	TCGA-CJ-4884-11A-01D-1302-01	KIRC	TCGA
42fa1d31-0065-42ab-af0d-85ee1aae933c	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_B07_571190.nocnv_grch38.seg.v2.txt	356179a59d18c849daa79bcd53c05558	TCGA-06-2565-01A-01D-0784-01	GBM	TCGA
4301963a-a9f7-470b-928a-8f18c6ca2497	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E10_780946.nocnv_grch38.seg.v2.txt	9bb77af7639a989515f6f5c4a16759dd	TCGA-D8-A1XQ-10A-01D-A14J-01	BRCA	TCGA
4301b409-744e-4868-ab3a-cb22aa23d792	AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_A08_1348318.nocnv_grch38.seg.v2.txt	3d87833f17ee27d66dd22dc9c356c8af	TCGA-OR-A5KU-10A-01D-A29K-01	ACC	TCGA
43022002-f131-4b7d-aa2e-a2178aa56d10	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_E11_772108.nocnv_grch38.seg.v2.txt	ea1dbcc4bcf1c32ae2d3b93aed7606a8	TCGA-E2-A1L6-10A-01D-A13N-01	BRCA	TCGA
4306f8ed-2eac-415d-8750-4700560734f6	AVOWS_p_TCGAb49_SNP_1N_GenomeWideSNP_6_C10_653370.nocnv_grch38.seg.v2.txt	ef1f8281b554607cfb6070908c379689	TCGA-AP-A05J-10A-01D-A00X-01	UCEC	TCGA
430f2500-4ca1-4446-b06e-f731003c678b	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G08_734830.nocnv_grch38.seg.v2.txt	465f56b32df94ec781fb2c12906af0fc	TCGA-B0-4818-11A-01D-1499-01	KIRC	TCGA
430fb3ea-469c-4ed6-a902-9d700987db94	CUPEL_p_TCGAb_370_371_372_NSP_GenomeWideSNP_6_E09_1438606.nocnv_grch38.seg.v2.txt	15cfb204c5ecd24bab065bb174084885	TCGA-KK-A8IK-01A-11D-A363-01	PRAD	TCGA
431b290d-b0ba-4ffc-bdde-9f74dc9d2384	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_D10_464796.nocnv_grch38.seg.v2.txt	86b7e7eedfa23f8be9683fbc236d1c0f	TCGA-12-1096-10A-01D-0517-01	GBM	TCGA
431de820-8a27-45c4-96c7-0ed1d0e25ad1	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A03_914176.nocnv_grch38.seg.v2.txt	fbd6f628f3d2173e76afe32e52d346f6	TCGA-44-7669-10A-01D-2062-01	LUAD	TCGA
431ec0d0-dc9b-47f3-96b9-078184be8438	SALLY_p_TCGA_129_134_148_149_N_GenomeWideSNP_6_B12_801984.nocnv_grch38.seg.v2.txt	8ce010e9a18f11e1f476b4c00938b6e3	TCGA-D7-6520-10A-01D-1799-01	STAD	TCGA
432081ac-f46f-4471-8199-9bbba62f9c30	HEIGH_p_TCGAb418_19_21_BCR_NSP_GenomeWideSNP_6_C03_1485704.nocnv_grch38.seg.v2.txt	d46ce40a9817f4a6433ecb3ff44a3ee6	TCGA-UD-AAC1-01A-11D-A39Q-01	MESO	TCGA
4328578d-668e-401f-a35c-7fee16c94795	HELVE_p_TCGA_b139_154_155_SNP_N_GenomeWideSNP_6_C05_808626.nocnv_grch38.seg.v2.txt	6c3d20ee5ca3baa54900e85fff764578	TCGA-CI-6619-10A-01D-1825-01	READ	TCGA
4328b3d6-718a-4315-93c3-385c2d8d00b9	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_F01_1245240.nocnv_grch38.seg.v2.txt	0ebd853a4152add73a747e7ed3ae7851	TCGA-A2-A0EP-01A-52D-A22W-01	BRCA	TCGA
4328b9f6-ad97-4d2b-818b-7a7d62c8b3c2	QUERY_p_TCGA_180_181_SNP_N_GenomeWideSNP_6_B12_896350.nocnv_grch38.seg.v2.txt	c23ece741f0dee0d36a2d356b3f21c76	TCGA-77-7465-01A-11D-2041-01	LUSC	TCGA
432e13be-4ec3-432a-b268-da104b38fe7e	GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_G08_1361732.nocnv_grch38.seg.v2.txt	44a089624a86de3c55e12f02fd65e037	TCGA-ED-A627-10B-01D-A30U-01	LIHC	TCGA
4331767e-0e68-43f1-b347-8ac7ea4b1ede	ANENT_p_TCGAb_417_NSP_GenomeWideSNP_6_D11_1486104.nocnv_grch38.seg.v2.txt	29ccdd38a82ccbc0df9b4b363f49d876	TCGA-YZ-A980-01A-11D-A39V-01	UVM	TCGA
43330d99-bb7d-4fe1-a813-36f754281e50	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_E01_913820.nocnv_grch38.seg.v2.txt	96c719b83e8e218985b8cfcea0fd10cd	TCGA-CV-7421-01A-11D-2077-01	HNSC	TCGA
433753d3-52c0-42c5-b919-cde8921da760	MICHE_p_TCGAb_428_429_NSP_GenomeWideSNP_6_A05_1521428.nocnv_grch38.seg.v2.txt	ca02ca7930e5309a742f0f261c5d1c4a	TCGA-ZH-A8Y1-10A-01D-A419-01	CHOL	TCGA
43375a67-9c51-47d6-805d-9b199c74f86b	THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_D07_1367192.nocnv_grch38.seg.v2.txt	40a7e41767b0f4bc2ac42568c02c2bee	TCGA-R2-A69V-01A-11D-A32H-01	CESC	TCGA
4337604d-556e-4e48-9c17-394d1b097c09	SPIKY_p_TCGAb_427_428_NSP_GenomeWideSNP_6_B10_1521810.nocnv_grch38.seg.v2.txt	82f82b3da3b8337de80ce540789b5669	TCGA-ZH-A8Y4-10A-01D-A419-01	CHOL	TCGA
433e930d-9796-4000-822a-e7134a80dfb2	AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_G01_1348408.nocnv_grch38.seg.v2.txt	5e4a7d57fb3d3289c025342e9a0e5ac7	TCGA-OR-A5LN-01A-11D-A29H-01	ACC	TCGA
433f852e-3e9a-4f49-a2df-036fe603a3e4	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_B02_1486776.nocnv_grch38.seg.v2.txt	1cece20707fd6b1582ec37e4bb3e969a	TCGA-4Z-AA89-10A-01D-A393-01	BLCA	TCGA
43414a32-36f2-47e5-9d57-d7b1aa5365ce	BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D10_1344726.nocnv_grch38.seg.v2.txt	50dc093dd6975fe161edab00ab655da6	TCGA-AC-A5XS-11A-13D-A29M-01	BRCA	TCGA
