uuid	filename	md5	barcode	disease	project
1e1c6cca-fa7d-433e-b50d-f3556879ffef	fd49b73a-7479-4275-8069-491d0a62f439.mirbase21.isoforms.quantification.txt	d4bf8e770352adf43aae26cc94dc9cd2	TCGA-61-1738-01A-01R-1567-13	OV	TCGA
1e1e014a-5e22-492e-a19b-332e328afdcb	7320699b-a126-42db-82c8-c1783507c68f.mirbase21.isoforms.quantification.txt	9d5c5cf74a90b05d52d819b4b925fa46	TCGA-F4-6809-01A-11H-1838-13	COAD	TCGA
1e1f5b4f-eb91-41eb-b866-ed2dbdce3d98	418be393-38d4-4843-9cbf-90c231d752c4.mirbase21.isoforms.quantification.txt	34d548caf2485b11775f9012c872d325	TCGA-CZ-5468-11A-01R-1502-13	KIRC	TCGA
1e1fae9d-a821-4ad2-8e18-b2aadc2e8feb	d8bc7106-4f03-4861-8278-aabb75c7e5a9.mirbase21.isoforms.quantification.txt	52951d6a0e2e0d67a381551de743a6d8	TCGA-G8-6906-01A-11R-2212-13	DLBC	TCGA
1e30fd9b-77dc-451e-9894-4740b51fe6b8	6e2081b2-173e-4aa4-a731-e54cccf0cb6a.mirbase21.isoforms.quantification.txt	ab0a241afecb9e6afc23081d20b1e405	TCGA-A2-A0ER-01A-21R-A035-13	BRCA	TCGA
1e3d6634-497e-45ae-8880-2b8df510b826	9336f4cb-846f-4b40-85b8-2e549373bd41.mirbase21.isoforms.quantification.txt	256c7df93aab3293d044d4494c6dbc56	TCGA-B4-5832-01A-11R-1671-13	KIRC	TCGA
1e471a31-0dfb-4431-ba35-9502bced9f8f	d79ac6d9-9440-4cf4-ae9c-4bb05a188c98.mirbase21.isoforms.quantification.txt	5a1aaa9f2edd4b5dfeb38d37052e2089	TCGA-D1-A16B-01A-11R-A12H-13	UCEC	TCGA
1e4fc580-3846-4ece-a88d-55d0d5e2ac2f	ef1bc266-47f5-42f6-b4c7-8f40451f5d15.mirbase21.isoforms.quantification.txt	84d47ec2e48cc3e8f3fe04cc47503b72	TCGA-A2-A0T5-01A-21R-A085-13	BRCA	TCGA
1e54a459-60a4-4db2-988b-43f3edc16692	43cd21e2-bcfd-4b15-89b2-b96c1afa094f.mirbase21.isoforms.quantification.txt	7e8438235f24fb2dcc5be0f8414f88da	TCGA-SQ-A6I4-01A-11R-A35N-13	PCPG	TCGA
1e5b6f62-ed10-42a5-9dca-d1e25e660bfd	a796c8d7-0833-4091-ad97-8520302ca6cd.mirbase21.isoforms.quantification.txt	d44a685879c0965437c4fed106c2efef	TCGA-D3-A3MR-06A-11R-A21E-13	SKCM	TCGA
1e5f58f3-aa26-4fc7-a704-200bf205dbfe	508ba40f-1ef5-49ac-9dcf-6c32680a3338.mirbase21.isoforms.quantification.txt	8baccbbec46e0ff109aff184210d811b	TCGA-E2-A155-01A-11R-A12C-13	BRCA	TCGA
1e608ab7-603c-44f9-a1af-4bb6c3543e3f	89493459-8839-41fa-9a6f-4e09ef790f85.mirbase21.isoforms.quantification.txt	36dec2297f2ec9d634fa9039f2115574	TCGA-13-0725-01A-01R-1986-13	OV	TCGA
1e677ab6-d525-4bc8-968b-bb251b6e4950	a9fbcbb3-0d3f-483f-8286-c23f7b1fef31.mirbase21.isoforms.quantification.txt	3c2dc90383ebd219b400f981f7f35620	TCGA-61-1918-01A-01R-1568-13	OV	TCGA
1e68fb3f-d6c3-45ec-86fd-1c9c8ead7ba8	2f44099a-efc2-49a6-876f-8c2d724221db.mirbase21.isoforms.quantification.txt	2c19257c1969fc692af045559bf2b6bf	TCGA-EJ-7792-11A-01R-2117-13	PRAD	TCGA
1e6a04ca-65fe-476a-8115-fa25c50b4e17	89eab488-31e2-47c0-88e0-b228d6e9e4db.mirbase21.isoforms.quantification.txt	5a6107c81e68286e281b61f8ef8b49b7	TCGA-NF-A4WU-01A-11R-A28Z-13	UCS	TCGA
1e6edb5d-4979-4111-9d28-b17097aa2553	b1e30e88-8c55-4d78-ad07-c0ae879fb566.mirbase21.isoforms.quantification.txt	c24c553e373c9fee5f88ad61b3251d22	TCGA-CW-6087-01A-11R-1671-13	KIRC	TCGA
1e7c6fd5-a684-4e43-a0b1-7380b176b92b	3a099c5a-a609-4b45-bccc-0653a85037bf.mirbase21.isoforms.quantification.txt	d1b22ad58fa4a6ef0998cb8b44379ee4	TCGA-KK-A8IC-01A-11R-A36B-13	PRAD	TCGA
1e8577d3-eee8-4079-b3bb-6a2c5aef83e6	333d85dc-a78e-468f-b417-e60ed09bc804.mirbase21.isoforms.quantification.txt	0dd4f69b92b91765266f6ae85cae0a6a	TCGA-92-7340-11A-01H-2044-13	LUSC	TCGA
1e86465a-5ea1-4567-8d40-ed1c4407d02c	985bafb5-b404-4d0f-9e86-8c457e6879ee.mirbase21.isoforms.quantification.txt	535fb384cff1ba9215a0e4bbd37bc051	TARGET-50-PAKYFC-01A-01R	WT	TARGET
1e878dfe-2926-435e-ab48-8e91c6a61402	84c62a4f-a700-4fc1-8a4d-448abd0f4486.mirbase21.isoforms.quantification.txt	6e8600613e07251424ac639a9142aa68	TCGA-B8-5162-01A-01R-1419-13	KIRC	TCGA
1e94c843-e069-4af8-b8ef-bc5174673832	df0064db-68e9-4dc0-93f6-bb819d0d5e82.mirbase21.isoforms.quantification.txt	cf934b5e5dfd20241ca5a7eeb40f1413	TCGA-E8-A415-01A-11R-A23I-13	THCA	TCGA
1e9ddbb6-13e2-402c-9c85-bab32d4db28d	09b572cf-3c48-4281-bec2-dc1d854892ca.mirbase21.isoforms.quantification.txt	2c2572c11697bfce24a96712670d8d9b	TCGA-BA-7269-01A-11R-2015-13	HNSC	TCGA
1ea2f884-c8fb-487a-904b-aee2b77bfabf	577c7da1-8cc6-4cc6-9b61-631d2e190dcc.mirbase21.isoforms.quantification.txt	6148dcfd303738bac01c4df95e556b44	TCGA-66-2737-01A-01T-0981-13	LUSC	TCGA
1ea864da-9db3-4659-9d33-3bb2ccd31c0e	91151f2d-1b98-4671-8e79-05e07931e325.mirbase21.isoforms.quantification.txt	33185d35adab11c9c10a551f1dbdd505	TCGA-BH-A1FC-01A-11R-A13P-13	BRCA	TCGA
1eae390e-c01e-4d1e-998d-ba44ab672167	216f7a04-3fd8-4c97-86e4-cdd3858652cf.mirbase21.isoforms.quantification.txt	e5c33f57c27331a9d4bb3be5d21521f5	TCGA-XU-A92V-01A-11R-A42W-13	THYM	TCGA
1eb25886-a3d2-4b1a-bbb1-1f9159aa32cf	5677af5f-3122-4c76-8da2-ee10459e121e.mirbase21.isoforms.quantification.txt	1687ef59edc0e478413d42aab85607ae	TARGET-20-PARUBT-40A-01R	AML	TARGET
1eb36d0e-dc93-4082-8bdc-3364aba2a395	769b38f0-1e2d-4158-8d81-908744d47bfc.mirbase21.isoforms.quantification.txt	1c7d09b99a2826428ca9e3665cad130e	TCGA-MN-A4N1-01A-11H-A24S-13	LUAD	TCGA
1eb5cc51-cc26-4c96-91af-2a863e3793af	84e42e48-1447-49c7-9198-88b24e814603.mirbase21.isoforms.quantification.txt	5f7ba161385f4cf322cac0e1811e0137	TCGA-DM-A1D4-01A-21H-A154-13	COAD	TCGA
1eb7bb80-c307-47cb-b898-69304ebedfb5	f367e96d-d42a-4114-a8e5-d4cbaeb2d4b4.mirbase21.isoforms.quantification.txt	83d6aa8c036c177e420d712ae7f565b4	TCGA-E7-A677-01A-11R-A30J-13	BLCA	TCGA
1eb802b7-a59e-4c2c-a68e-559162440f03	9ca6cae0-be1b-4320-a858-8298d8edc9e7.mirbase21.isoforms.quantification.txt	0e37815cd3a0ff74ea41844e65282684	TCGA-VQ-A91Q-01A-12R-A415-13	STAD	TCGA
1ebfc60b-c252-4479-9789-759bcacc1e17	75bec9cc-a130-4b61-ae3c-c9ac5ba94447.mirbase21.isoforms.quantification.txt	90cd793794f25c48960f45d4d2f6197c	TCGA-YL-A9WX-01A-21R-A41R-13	PRAD	TCGA
1ecb54a7-7073-4b03-95a8-07a30efa44ab	bf57eea2-3cb4-4570-aeea-e0dcc8902106.mirbase21.isoforms.quantification.txt	3485971aa34d00fa38380eed2d44197e	TCGA-F6-A8O3-01A-11R-A36C-13	LGG	TCGA
1ecd54cd-0b85-482c-95cb-bf942cf50486	4ba95dab-f29e-4844-802d-473b75d83e68.mirbase21.isoforms.quantification.txt	a50f0ae43c198226219ba4d39e848e12	TARGET-20-PANVBP-09A-02R	AML	TARGET
1ed3a57b-72f7-433c-a766-340aa3d7572b	1888a825-b228-43df-93e9-376cf452c119.mirbase21.isoforms.quantification.txt	5f507c1567f9a20d8b620b11ee3bd51c	TCGA-KN-8429-01A-11R-2314-13	KICH	TCGA
1edba583-a2b4-43f7-a13e-e96bc485825e	ec17c3d7-4407-437c-ba66-3a94ec8d9737.mirbase21.isoforms.quantification.txt	1ee95400dd433c212554f30f03219b61	TCGA-AO-A1KQ-01A-11R-A13P-13	BRCA	TCGA
1eeb195a-eab5-4453-8163-155d5c2aa8be	37f75ad8-a700-4c13-8d16-d1f91c5b7bb5.mirbase21.isoforms.quantification.txt	dd14ba2aac84a2b7f589395c19e4657d	TCGA-ET-A2N1-01A-11R-A18B-13	THCA	TCGA
1eed5092-f88c-4b7d-9069-e94d1a0ff84b	3d23a3bb-d7ee-403f-a7a7-c4eed66c0544.mirbase21.isoforms.quantification.txt	27569ad38116563317d6769d6e1e055a	TCGA-K1-A42W-01A-11R-A24Y-13	SARC	TCGA
1eee1394-2bce-4c09-8e60-7c9bc08891d0	054f8008-7dbb-4fef-8fd2-f3eee00c9487.mirbase21.isoforms.quantification.txt	5cb6afb814f2d4bcf3fe57a340f305d4	TCGA-94-8490-01A-11H-2325-13	LUSC	TCGA
1eef13f0-9a12-4122-bc8b-451c782eb321	f68f983a-5b3f-4cd6-ad5f-0521d90e3553.mirbase21.isoforms.quantification.txt	3c103054eedffa5b17e6c07cbbf7c160	TCGA-49-4487-01A-21H-1857-13	LUAD	TCGA
1ef87bc1-85fc-4ca3-a32c-59a3a2d6d471	470245fc-937d-4f51-8183-41ce34cd32db.mirbase21.isoforms.quantification.txt	ecb1900e331fcdce0acc790ec63a93e2	TARGET-50-PAJNAV-01A-01R	WT	TARGET
1f0f8e97-e996-4c61-b04e-d038421ea162	6c2cc3ba-4170-4d0d-a536-b0bbb31a7c32.mirbase21.isoforms.quantification.txt	6d0f258ea6817aa12b068de312d2faea	TCGA-UZ-A9PX-01A-11R-A42U-13	KIRP	TCGA
1f0fafc4-876b-4e56-8c60-ac72b0d13c09	f9f9d5f8-ec97-4a45-8117-21845ddd9aef.mirbase21.isoforms.quantification.txt	e42b0c870b3faf7f4c92d301e160b466	TCGA-HU-A4GQ-01A-11R-A252-13	STAD	TCGA
1f122615-6491-43bf-af30-57af67249271	a814daee-c0d5-4214-83fc-ef93ae4d0c5f.mirbase21.isoforms.quantification.txt	4ce97a39dfdf0a512b9493cf437d4466	TCGA-ZB-A965-01A-11R-A42U-13	THYM	TCGA
1f152200-d4fb-406c-b3a2-2d4e64c886e4	53a157f6-51de-4826-977b-e9d945e21207.mirbase21.isoforms.quantification.txt	cb915db3962a6f1a677396a7d5ef3926	TCGA-73-7498-01A-12H-2186-13	LUAD	TCGA
1f15e325-db59-4a6e-9b8c-10ba573c9d38	36fbbc31-27f4-46da-aaf3-5acde446e648.mirbase21.isoforms.quantification.txt	3be2eb75c47ea92670217bc789381591	TCGA-E2-A1LE-01A-12R-A19V-13	BRCA	TCGA
1f1782b9-3d4d-4be1-ba7b-9b4df86cd7d6	b83ea05c-f96b-4238-9181-2d51e0d19acd.mirbase21.isoforms.quantification.txt	006210d5768f24f0cc23214a318f75ef	TCGA-F7-7848-01A-11R-2131-13	HNSC	TCGA
1f1babfe-4f6a-43ab-8090-c0f303cf8bb7	2d7e4ca8-8d18-4124-83b0-48e93d1604fa.mirbase21.isoforms.quantification.txt	3a7a363b8c6d4e89f1c38aea533e4435	TCGA-DJ-A4V5-01A-11R-A25C-13	THCA	TCGA
1f1f7941-47bd-4a90-badf-ba6bf048c9d9	34986f2c-d62b-4941-b635-a821ce898332.mirbase21.isoforms.quantification.txt	2dffb007c04f3a8e68ddc26d6617879c	TCGA-AN-A0AK-01A-21R-A010-13	BRCA	TCGA
1f27adce-88a4-4422-a73d-9eb33bb9f33c	247e51a7-690d-47d4-acdf-ecacb3779e68.mirbase21.isoforms.quantification.txt	8dff68dfa29b594f9beb2f5389463335	TCGA-EX-A1H5-01A-31R-A13X-13	CESC	TCGA
1f39e436-b404-41b3-89a1-ebcbb905dc18	3bd49b91-6fa9-414f-9467-c315f1a56cce.mirbase21.isoforms.quantification.txt	4296ce5a3d16955a1c8b2fae904c2169	TCGA-KN-8427-11A-01R-2314-13	KICH	TCGA
1f3d6d22-3721-4709-9528-5d4998ea233b	a4e47184-7dc6-4f4b-a41c-42b6185f9db5.mirbase21.isoforms.quantification.txt	9df07442a707804aea8dfa9b2eca5782	TCGA-29-2425-01A-01R-1569-13	OV	TCGA
1f424d40-32f7-46cc-9fde-7ca4e1a0d830	79dadc6c-8036-449e-8ca0-a2a3a30dfae0.mirbase21.isoforms.quantification.txt	996be173f9c58474d6de9e5f393409ce	TCGA-WB-A80N-01A-11R-A35N-13	PCPG	TCGA
1f42c68a-2758-4cbb-9a51-3733acedf7bf	ba7fc049-9e10-4a9e-9438-a4a289a9836f.mirbase21.isoforms.quantification.txt	2639fbfb7274a6c5f82b22bd2299140a	TCGA-D8-A1XG-01A-11R-A14C-13	BRCA	TCGA
1f50880e-b9cc-4865-bb9d-cd5d75304944	e166435e-ba24-47db-aabc-8dba6769f171.mirbase21.isoforms.quantification.txt	21209b9a4eb200cc10914642a89ee1a0	TCGA-E2-A14T-01A-11R-A114-13	BRCA	TCGA
1f55cd4a-2fc3-4ee6-844e-8d8370436b70	b838f31a-077e-4476-8e28-10a4e85c0326.mirbase21.isoforms.quantification.txt	e68b7a71a20f6602d96b841a954793d4	TCGA-50-5051-01A-21H-1857-13	LUAD	TCGA
1f560941-230e-4624-9c94-f0bba86c4f02	b6182089-bc8c-4a00-a5f7-3d7d4dd8eb04.mirbase21.isoforms.quantification.txt	612411ae641c394f361acfd2bdc9bfde	TCGA-L5-A4OI-01A-11R-A360-13	ESCA	TCGA
1f5f5ed3-863d-43ca-affc-ad18c9bdf27f	34b806ce-6297-46e6-ab58-2dc72561d429.mirbase21.isoforms.quantification.txt	0550b18b28ef1c17722bdee7d9124aeb	TCGA-HF-7134-01A-11R-2055-13	STAD	TCGA
1f63e02a-f85a-4e70-b25d-e1ba865e5200	451799de-7ef0-41a5-93d5-6b200e6eb59c.mirbase21.isoforms.quantification.txt	ac9015d80db9ebd1d591b18b98f44d6f	TCGA-KO-8408-01A-11R-2314-13	KICH	TCGA
1f66cc2f-6516-4691-b1a8-b2c0d6b21529	4a1606e9-b85c-4975-80da-617b178a7e87.mirbase21.isoforms.quantification.txt	a49ef609968a6f49676cad3289b67308	TCGA-EE-A3JI-06A-11R-A21E-13	SKCM	TCGA
1f6f31f9-d3b7-4dd7-b887-10886d04ff15	0dfb79b7-6d1e-441d-963a-0c1730b50790.mirbase21.isoforms.quantification.txt	25aee74e1d728795f4e7b5fc28cf22b6	TCGA-CV-6960-11A-01R-2015-13	HNSC	TCGA
1f71d2dc-440e-431d-9556-5704d4b8612c	5f2bc7c3-5415-4bb6-8b26-4a740563b2e4.mirbase21.isoforms.quantification.txt	91efb90cacbcd6ebef3abe45aa880817	TCGA-2G-AAGI-01A-11R-A439-13	TGCT	TCGA
1f7bbed4-631f-4f97-84a7-9f9bd9eba94c	5381bf1d-ff80-4259-96b0-441ab6181fd4.mirbase21.isoforms.quantification.txt	32dd6fbbc0682d25295b930313c7dd81	TCGA-BH-A18N-11A-43R-A12C-13	BRCA	TCGA
1f823e63-a8b6-437c-b3c0-3cb1220f8dd9	990a88c5-80f3-4aa3-b5f4-649b8b707238.mirbase21.isoforms.quantification.txt	3f9c322a76c009d90a9363a5e02c320e	TCGA-L1-A7W4-01A-12R-A36B-13	PAAD	TCGA
1f83d9d8-ce7b-4870-b98f-f11ebf27f281	414d1e52-e990-4249-90d0-5d89b73dcee9.mirbase21.isoforms.quantification.txt	436a6b34555881a0344fd964820f093b	TCGA-BT-A20P-01A-11R-A14X-13	BLCA	TCGA
1f85172e-af3a-49e6-9a01-0797e1beac91	badaf591-0146-4768-830a-a74475bf2b85.mirbase21.isoforms.quantification.txt	9e8838a7c65f4465f7e5a455e2fe88b7	TCGA-CF-A9FH-01A-11R-A38M-13	BLCA	TCGA
1f861895-7652-48dc-afc0-b722f8c5a3f2	213f0d67-4dd1-400b-b8a2-48064700ae94.mirbase21.isoforms.quantification.txt	002ac30121e9f75809cf918908cf1959	TCGA-D3-A1Q1-06A-21R-A18W-13	SKCM	TCGA
1f8cc377-9bbd-4ec7-8272-1718a0b9adbf	09646c79-7d00-409e-9989-7c65f8e9eeea.mirbase21.isoforms.quantification.txt	f377dd9b474e13a8dcbfb2802b1c7849	TCGA-A6-2684-11A-01R-1757-13	COAD	TCGA
1f9166ba-3823-4246-bf4a-6c4ce3a865b0	7e8c961c-a9c3-4fb9-b764-aa32ad8e594c.mirbase21.isoforms.quantification.txt	8097bf599e766299066043aa5bee6bc3	TCGA-N5-A4RM-01A-11R-A28Z-13	UCS	TCGA
1f91bc0b-618d-4172-9641-387c2ebc46d7	58dfe7ff-3acc-4d42-8c6d-6683ca3d077b.mirbase21.isoforms.quantification.txt	4d4780fdd524f84c611f598eefeb09fc	TCGA-EJ-7317-01A-31R-2117-13	PRAD	TCGA
1f96964f-70b9-4cf1-bdaf-14a3e5ea6e6f	627def4f-6371-4711-8bd9-226185c9da3f.mirbase21.isoforms.quantification.txt	7450bc24516a1a53cf99cbfa813d091e	TARGET-20-PANLJN-09A-03R	AML	TARGET
1fa21923-b17a-4f71-b23e-ae695b315632	ada58822-6cb6-4d42-8bf2-9db9867b831b.mirbase21.isoforms.quantification.txt	7783460c7acce140c3ec1fe312e6b1aa	TCGA-AB-2983-03A-01T-0734-13	LAML	TCGA
1fa41a38-9e74-4426-bdfa-e5dd7a493088	3a2e29a9-6b55-4e10-bbca-c9a152448c14.mirbase21.isoforms.quantification.txt	b776773e65422176f2e97787291f76b4	TCGA-62-8398-01A-11H-2325-13	LUAD	TCGA
1fa5c57b-d496-4eb5-b077-b8acb902f73b	91b37c0c-18db-404d-befe-02a79f0d9d31.mirbase21.isoforms.quantification.txt	0462e2eb1f5fbfefeded34554f2c7547	TCGA-BR-A4IZ-01A-32R-A252-13	STAD	TCGA
1fb0a1c1-bd45-498d-ad56-242d8384517c	d08ef5f8-c266-44fb-933a-805acc1421f4.mirbase21.isoforms.quantification.txt	b087bd7956293e395dcce0c7fb8122b6	TCGA-E3-A3E5-01A-11R-A20E-13	THCA	TCGA
1fb46bea-5476-47f6-ada6-7c59e316df20	b2636ae4-2bc4-4859-aa73-d009a6091ee4.mirbase21.isoforms.quantification.txt	006a68d82e0bb9b341b2b1ad714ee828	TCGA-ET-A3BX-01A-11R-A19N-13	THCA	TCGA
1fb4b309-ac6c-4384-9979-e873726ba22e	21236133-a0c5-41dd-9e8c-a1e7a15bec7a.mirbase21.isoforms.quantification.txt	f5f1ae4e9ccf1e998a73fca121c1cb9b	TCGA-E7-A4IJ-01A-31R-A26X-13	BLCA	TCGA
1fb55002-e111-4aae-82bb-e37b70a8c156	499fb488-9d2e-4e6f-af8a-952bee8d71ef.mirbase21.isoforms.quantification.txt	819cddb85061d30a5ad57fb4a0f1817a	TCGA-77-7338-11A-01H-2044-13	LUSC	TCGA
1fb59801-516b-4f6f-8897-9a61383d8f89	0bc6e13f-37e2-4ca6-8db3-a57bbfccaa18.mirbase21.isoforms.quantification.txt	0540fc6b03ab8a67fa60dec1daa1f7c2	TCGA-24-2261-01A-01R-1568-13	OV	TCGA
1fbf1fd8-c437-4e44-a8da-9106ccf6efb4	3163c420-eccd-4bf2-9bb6-170f3549556c.mirbase21.isoforms.quantification.txt	d3b817a1cdab2032339bfef4e2e8a272	TCGA-A7-A5ZV-01A-11R-A28I-13	BRCA	TCGA
1fcc1c39-99f3-4639-ae11-638fab1d9fb8	6bd6a451-df95-439e-8e6f-b802716ad6fe.mirbase21.isoforms.quantification.txt	1d274b0af0457275de904a708a3026ee	TCGA-DD-AAVY-01A-11R-A41H-13	LIHC	TCGA
1fce6cb2-8aaf-4385-8e27-0ff866491b7f	e258ba88-a524-4978-9be7-47a2cc670fd3.mirbase21.isoforms.quantification.txt	9f7fee664b4ff2d186ebb5c736eb8387	TCGA-E2-A15D-01A-11R-A114-13	BRCA	TCGA
1fce8d38-b9b2-4546-b516-ddb55e99f445	eba01b2c-c242-495b-a58b-3b538abe066f.mirbase21.isoforms.quantification.txt	a0d5e4e409ba258e47aa06f404245455	TCGA-P5-A72X-01A-11R-A32L-13	LGG	TCGA
1fdb5c0a-1348-477d-a90b-b3a1d751bfe6	46413345-7d95-4680-ae7f-5d7da532c7b8.mirbase21.isoforms.quantification.txt	db5660363a4e0939b2985416e08f2566	TCGA-55-8619-01A-11H-2402-13	LUAD	TCGA
1fe30691-5067-4373-bbfb-f4fd6296fc86	58c3d123-aa9c-4380-a8a2-f06fe7e89822.mirbase21.isoforms.quantification.txt	b28d94ed3f169c05d1f969c7be345e78	TCGA-AA-3538-01A-01T-0822-13	COAD	TCGA
1fe5977d-f2db-4c40-bd8c-82865338e0b6	99ba90bb-1f34-443b-9707-67e569995b28.mirbase21.isoforms.quantification.txt	ac7ae28f3ae08db8a226a504480aecb4	TCGA-FI-A2D5-01A-11R-A17A-13	UCEC	TCGA
1fea96ed-8c60-4114-a097-8e17ed480c08	863a0056-21c9-4719-9505-131b22987987.mirbase21.isoforms.quantification.txt	420d1e54e03394ef7255698dbe30c338	TCGA-A6-2681-01A-01T-1409-13	COAD	TCGA
1ff8c83e-32eb-4be5-9fdb-91dbe8dc55f2	b12c1534-9b4e-427f-9de1-3567dfef02b7.mirbase21.isoforms.quantification.txt	f65c84cf77ce9f1d52e8117d8460b024	TCGA-EE-A3AB-06A-11R-A18V-13	SKCM	TCGA
1ffa5d4b-dac1-4e42-9797-531152fdca16	7a5e1b85-8ef0-4fbe-97a6-064551fa5e80.mirbase21.isoforms.quantification.txt	1c28251204823a4b7563487d9cb1eaaf	TCGA-P8-A5KC-11A-11R-A35M-13	PCPG	TCGA
1ffe7970-0f26-4dbb-a868-82f62c81ceca	250affa9-c5f1-451c-bafc-783705df84a3.mirbase21.isoforms.quantification.txt	d4eb446f3215bceae02f4e381bfe3d2d	TCGA-A7-A0DA-01A-31R-A114-13	BRCA	TCGA
200cc58e-3829-40be-864f-e96c5f340210	184deddc-0e07-46d4-bf99-5ad82e446300.mirbase21.isoforms.quantification.txt	276d8667d52e4e44ca269d89254e89b9	TCGA-A7-A3J1-01A-11R-A214-13	BRCA	TCGA
200ee801-54a2-47be-b07b-e5fd651f0a59	d6d76876-c92c-4d2c-a53a-6097c1ce225b.mirbase21.isoforms.quantification.txt	aa79614b2ba8f37e9ee6800261cbecf7	TCGA-B0-5703-01A-11R-1540-13	KIRC	TCGA
200f986d-0f5f-4294-b89f-bcf11082fff7	66d3699d-e2fd-42e7-bce8-ee933607d060.mirbase21.isoforms.quantification.txt	7e35d445197d9e16280cea20f902b2f5	TCGA-C5-A1M7-01A-11R-A13X-13	CESC	TCGA
201b8180-4dc6-4248-8e46-54df658a3c62	6330e0db-2cc6-4907-b1cf-664721657d92.mirbase21.isoforms.quantification.txt	c3dcd1bf97ae9490496626108e8640d7	TCGA-BJ-A45C-01A-11R-A23X-13	THCA	TCGA
20200366-bcfb-42bc-aa77-dbdea68d064e	e125454c-465c-469d-8be2-8d5879e63695.mirbase21.isoforms.quantification.txt	a6e9be22dfbf01210d70fe55148bf408	TCGA-DJ-A2PX-01A-11R-A18B-13	THCA	TCGA
2020ef85-f4b3-4260-af9c-11e97e15351f	dba53166-86e3-470a-b91e-e4371115eef4.mirbase21.isoforms.quantification.txt	79d6340ac3a0ff0436e1c45b5237449a	TCGA-YL-A8SJ-01B-11R-A37H-13	PRAD	TCGA
202875b7-ba42-4380-8881-a43e48c15cf3	a4dc8e07-e2e2-434e-9708-2377212a9851.mirbase21.isoforms.quantification.txt	4cc7ca268ef92972dfed3d6f6a93a78d	TCGA-EM-A2P1-01A-11R-A205-13	THCA	TCGA
202d55b6-0ba3-4bff-9d98-6312941d4053	c85d9a35-8d69-485d-afd9-9bd7ff07bd1c.mirbase21.isoforms.quantification.txt	3c365fbecbfb87d8679ee0c8b2befe48	TCGA-DW-7840-01A-11R-2138-13	KIRP	TCGA
2033d70d-5ba6-4043-99b6-d9a55dadd059	bacc7a73-58ee-43a8-b479-d73b2bd58008.mirbase21.isoforms.quantification.txt	c2f40fd3d41c24d3f15312ca98a7ca56	TCGA-WC-A87U-01A-11R-A40B-13	UVM	TCGA
2038bac9-40d4-4325-b0bd-9ffada8a0b4a	0748050d-5abe-4815-b047-94f0cc556554.mirbase21.isoforms.quantification.txt	ece057eb6db07d635b74286e7e851c18	TCGA-PR-A5PF-01A-11R-A35M-13	PCPG	TCGA
203bdd8d-23b3-4ab5-bbe7-f4e08eae72ae	7711b716-ec7c-4a04-8cd6-1259080bf544.mirbase21.isoforms.quantification.txt	bd1d0cefd994e933d175530dc4f40e29	TCGA-EL-A3GQ-01A-11R-A205-13	THCA	TCGA
203d4c3b-3d1c-46e2-ab0d-766f2e58a947	87ffeb15-10a1-4e6f-9e9e-413720b00873.mirbase21.isoforms.quantification.txt	c6a061379b5a9dc737e5caa9b58c260a	TCGA-E2-A1LS-11A-32R-A156-13	BRCA	TCGA
2046b98b-30b3-4c04-9e00-59e287ffcf4e	9116816f-51b4-476c-bfd0-19fe1a623b62.mirbase21.isoforms.quantification.txt	fcae2005531550ba825960fe36eac7e7	TCGA-HZ-8001-01A-11R-2203-13	PAAD	TCGA
204fe082-4514-44f2-81ef-a0637c7c136b	8b3f7ddc-babe-41cc-bb32-ac14dde52332.mirbase21.isoforms.quantification.txt	1905b6d45a3d5f2c4e85caf9b33b9129	TCGA-21-1076-01A-01T-1557-13	LUSC	TCGA
205080db-91b0-4b98-87eb-dcc257af2f9f	0ae769e4-fe82-4f9a-a137-28661ce9b339.mirbase21.isoforms.quantification.txt	f8293015b2ff1551e4649239fba6e843	TCGA-BP-4768-01A-01R-1288-13	KIRC	TCGA
20632135-bd13-48ed-bdb3-11f74b5bb9a1	eab935a7-4665-49be-aa6e-5a80e82c6e2e.mirbase21.isoforms.quantification.txt	acddce01b7e8d600128f21e6ff6df6b3	TCGA-CV-5971-01A-11R-1685-13	HNSC	TCGA
2070846c-7692-4c9a-a61a-e588e6303a76	e8639999-1068-4cdc-a745-58c547d062b3.mirbase21.isoforms.quantification.txt	b60bab991e4a552d25d70c7ff9235256	TCGA-04-1350-01A-01R-1565-13	OV	TCGA
2075e74f-03ad-4916-8713-c825a34357a5	ae546c45-5c67-479f-bc63-92b2f153115a.mirbase21.isoforms.quantification.txt	ea7ba345437e01d507aec373fd4a53b0	TCGA-DX-AB2H-01A-11R-A39J-13	SARC	TCGA
2078780e-0334-48cb-b30d-d1e39fb688ee	553c8d15-dff9-4050-8975-ba3cd852212a.mirbase21.isoforms.quantification.txt	3ea9d9fcda21578027e3b8ee43307b44	TCGA-AP-A1DP-01A-11R-A136-13	UCEC	TCGA
207bb16e-35f7-4a71-b96e-0e35a26eea26	9077cd22-95f0-43bc-9843-d0838a45d4d4.mirbase21.isoforms.quantification.txt	2fab6ee80e73fa86b8e7d351fd4b06b8	TCGA-DU-7014-01A-11R-2026-13	LGG	TCGA
